sampledate,sampletime,temp,cond,spcond,salinity,chl_rfu,chl_ugl,bga_rfu,bga_ugl,turb,fdom_rfu,fdom_qsu,do_sat,do,ph,orp,orp_raw,pressure,water_depth
2016-07-06,09:51:50,11.832,417.3,557.5,0.27,0.33,1.27,0.05,0.03,0.78,134.03,-0.2,7.8,0.84,7.44,275.6,275.6,18.513,13.02
2016-07-06,09:51:51,11.831,417.2,557.4,0.27,0.32,1.25,0.04,0.02,0.79,135.02,-0.22,7.6,0.83,7.44,275.7,275.7,18.511,13.019
2016-07-06,09:51:52,11.829,417.2,557.4,0.27,0.31,1.2,0.04,0.02,0.8,135.77,-0.23,7.5,0.81,7.44,275.7,275.7,18.51,13.017
2016-07-06,09:51:53,11.826,417.1,557.4,0.27,0.32,1.24,0.05,0.03,0.81,136.92,-0.24,7.4,0.8,7.44,275.7,275.7,18.509,13.017
2016-07-06,09:51:54,11.823,417.1,557.3,0.27,0.32,1.24,0.05,0.03,0.81,137.67,-0.25,7.3,0.79,7.44,275.7,275.7,18.508,13.016
2016-07-06,09:51:55,11.821,417.1,557.4,0.27,0.32,1.22,0.04,0.02,0.83,138.62,-0.26,7.2,0.78,7.44,275.7,275.7,18.507,13.015
2016-07-06,09:51:56,11.82,417,557.3,0.27,0.33,1.26,0.04,0.02,0.82,138.77,-0.26,7.1,0.77,7.44,275.7,275.7,18.506,13.015
2016-07-06,09:51:57,11.82,417,557.3,0.27,0.31,1.2,0.04,0.02,0.82,139.43,-0.27,7.1,0.76,7.43,275.8,275.8,18.505,13.014
2016-07-06,09:51:58,11.819,417,557.3,0.27,0.31,1.2,0.04,0.02,0.84,139.57,-0.27,7,0.75,7.43,275.8,275.8,18.504,13.014
2016-07-06,09:51:59,11.818,417,557.4,0.27,0.31,1.21,0.04,0.02,0.85,138.47,-0.26,6.9,0.75,7.43,275.8,275.8,18.504,13.013
2016-07-06,09:52:00,11.816,417,557.4,0.27,0.33,1.26,0.04,0.02,0.88,138.92,-0.26,6.8,0.74,7.43,275.8,275.8,18.503,13.013
2016-07-06,09:52:01,11.815,417,557.3,0.27,0.32,1.23,0.04,0.02,0.86,139.5,-0.27,6.8,0.73,7.43,275.8,275.8,18.503,13.012
2016-07-06,09:52:02,11.815,417,557.3,0.27,0.32,1.24,0.04,0.02,0.87,139.2,-0.27,6.7,0.72,7.43,275.8,275.8,18.502,13.012
2016-07-06,09:52:03,11.815,417,557.3,0.27,0.32,1.23,0.04,0.02,0.89,140.23,-0.28,6.7,0.72,7.43,275.8,275.8,18.502,13.012
2016-07-06,09:52:04,11.815,416.9,557.3,0.27,0.32,1.22,0.03,0.01,0.88,140.33,-0.28,6.6,0.71,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:05,11.816,416.9,557.2,0.27,0.31,1.19,0.03,0.01,0.87,140.51,-0.28,6.5,0.71,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:06,11.816,416.9,557.2,0.27,0.3,1.18,0.04,0.02,0.85,140.97,-0.29,6.5,0.7,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:07,11.817,416.9,557.2,0.27,0.3,1.17,0.04,0.02,0.83,141.59,-0.29,6.5,0.7,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:08,11.818,416.9,557.2,0.27,0.31,1.18,0.03,0.02,0.8,143.16,-0.31,6.4,0.69,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:09,11.819,416.9,557.1,0.27,0.32,1.25,0.04,0.02,0.79,143.8,-0.32,6.4,0.69,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:10,11.821,416.9,557.1,0.27,0.33,1.26,0.05,0.03,0.8,144.66,-0.33,6.3,0.68,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:11,11.822,416.9,557.1,0.27,0.31,1.21,0.05,0.03,0.8,145.74,-0.34,6.3,0.68,7.43,275.8,275.8,18.501,13.011
2016-07-06,09:52:12,11.823,416.9,557.1,0.27,0.32,1.23,0.04,0.02,0.81,146.44,-0.35,6.2,0.67,7.43,275.8,275.8,18.502,13.012
2016-07-06,09:52:13,11.825,416.9,557.1,0.27,0.33,1.26,0.04,0.02,0.8,146.83,-0.36,6.2,0.67,7.43,275.9,275.9,18.502,13.012
2016-07-06,09:52:14,11.826,416.9,557,0.27,0.32,1.25,0.04,0.02,0.79,147.66,-0.37,6.2,0.67,7.42,275.9,275.9,18.502,13.012
2016-07-06,09:52:15,11.826,416.9,557,0.27,0.32,1.23,0.04,0.02,0.77,147.98,-0.37,6.1,0.66,7.42,275.9,275.9,18.5,13.01
2016-07-06,09:52:16,11.827,416.9,557,0.27,0.32,1.25,0.04,0.03,0.79,149.26,-0.39,6.1,0.66,7.42,275.9,275.9,18.498,13.009
2016-07-06,09:52:17,11.827,416.9,557,0.27,0.33,1.26,0.05,0.03,0.78,150.38,-0.4,6.1,0.65,7.42,275.9,275.9,18.497,13.008
2016-07-06,09:52:18,11.827,416.9,557,0.27,0.32,1.25,0.04,0.02,0.78,152.18,-0.42,6,0.65,7.42,275.9,275.9,18.496,13.007
2016-07-06,09:52:19,11.827,416.9,557,0.27,0.32,1.23,0.04,0.03,0.79,154.14,-0.44,6,0.65,7.42,275.9,275.9,18.495,13.007
2016-07-06,09:52:20,11.826,416.9,557.1,0.27,0.31,1.21,0.04,0.02,0.8,154.61,-0.45,6,0.64,7.42,275.9,275.9,18.492,13.005
2016-07-06,09:52:21,11.826,416.9,557.1,0.27,0.31,1.18,0.04,0.03,0.81,155.6,-0.46,5.9,0.64,7.42,275.9,275.9,18.49,13.003
2016-07-06,09:52:22,11.824,416.9,557.2,0.27,0.3,1.18,0.05,0.03,0.82,157.14,-0.48,5.9,0.64,7.42,275.9,275.9,18.488,13.002
2016-07-06,09:52:23,11.824,416.9,557.2,0.27,0.29,1.13,0.05,0.03,0.84,158.16,-0.49,5.9,0.64,7.42,275.9,275.9,18.487,13.001
2016-07-06,09:52:24,11.823,417,557.2,0.27,0.27,1.06,0.05,0.03,0.84,159.18,-0.5,5.9,0.63,7.42,275.9,275.9,18.487,13.001
2016-07-06,09:52:25,11.823,417,557.2,0.27,0.28,1.07,0.04,0.02,0.84,160.65,-0.52,5.8,0.63,7.42,275.9,275.9,18.488,13.002
2016-07-06,09:52:26,11.823,417,557.2,0.27,0.28,1.08,0.04,0.02,0.84,161.48,-0.53,5.8,0.63,7.42,275.9,275.9,18.487,13.002
2016-07-06,09:52:27,11.823,417,557.2,0.27,0.28,1.1,0.04,0.02,0.85,162.42,-0.54,5.8,0.62,7.42,275.9,275.9,18.488,13.002
2016-07-06,09:52:28,11.824,417,557.2,0.27,0.28,1.08,0.04,0.02,0.87,163.32,-0.55,5.8,0.62,7.42,275.9,275.9,18.488,13.002
2016-07-06,09:52:29,11.825,417,557.2,0.27,0.28,1.07,0.04,0.02,0.88,165.56,-0.58,5.7,0.62,7.42,275.9,275.9,18.489,13.003
2016-07-06,09:52:30,11.826,417,557.2,0.27,0.28,1.07,0.04,0.02,0.89,166.69,-0.59,5.7,0.62,7.42,275.9,275.9,18.49,13.004
2016-07-06,09:52:31,11.827,417,557.2,0.27,0.28,1.08,0.05,0.03,0.9,168.09,-0.61,5.7,0.61,7.42,275.9,275.9,18.491,13.004
2016-07-06,09:52:32,11.828,417,557.2,0.27,0.29,1.11,0.04,0.02,0.89,168.66,-0.62,5.7,0.61,7.42,275.9,275.9,18.492,13.005
2016-07-06,09:52:33,11.829,417.1,557.2,0.27,0.28,1.1,0.05,0.03,0.9,170.1,-0.63,5.6,0.61,7.42,275.9,275.9,18.492,13.005
2016-07-06,09:52:34,11.831,417.1,557.2,0.27,0.3,1.16,0.04,0.02,0.91,171.75,-0.65,5.6,0.61,7.42,275.9,275.9,18.493,13.006
2016-07-06,09:52:35,11.832,417.1,557.2,0.27,0.32,1.24,0.05,0.03,0.91,174.11,-0.68,5.6,0.61,7.42,275.9,275.9,18.494,13.006
2016-07-06,09:52:36,11.833,417.1,557.2,0.27,0.32,1.24,0.04,0.02,0.92,175.38,-0.7,5.6,0.6,7.42,275.9,275.9,18.494,13.006
2016-07-06,09:52:37,11.835,417.1,557.2,0.27,0.33,1.26,0.05,0.03,0.91,175.8,-0.7,5.6,0.6,7.42,275.9,275.9,18.495,13.007
2016-07-06,09:52:38,11.835,417.1,557.2,0.27,0.33,1.26,0.05,0.03,0.9,175.96,-0.7,5.5,0.6,7.42,275.9,275.9,18.495,13.007
2016-07-06,09:52:39,11.835,417.1,557.2,0.27,0.34,1.29,0.05,0.03,0.92,176.2,-0.7,5.5,0.6,7.42,275.9,275.9,18.495,13.007
2016-07-06,09:52:40,11.835,417.1,557.2,0.27,0.32,1.25,0.05,0.03,0.91,177.03,-0.71,5.5,0.59,7.42,275.9,275.9,18.496,13.008
2016-07-06,09:52:41,11.834,417,557.1,0.27,0.32,1.24,0.05,0.03,0.9,178.67,-0.73,5.5,0.59,7.42,275.9,275.9,18.496,13.008
2016-07-06,09:52:42,11.834,417,557.1,0.27,0.32,1.23,0.05,0.03,0.9,178.91,-0.74,5.5,0.59,7.42,275.9,275.9,18.497,13.008
2016-07-06,09:52:43,11.833,417,557.2,0.27,0.32,1.24,0.05,0.03,0.9,179.51,-0.74,5.4,0.59,7.42,275.9,275.9,18.499,13.009
2016-07-06,09:52:44,11.832,417,557.1,0.27,0.33,1.28,0.05,0.03,0.87,181,-0.76,5.4,0.58,7.42,275.9,275.9,18.504,13.013
2016-07-06,09:52:45,11.83,417,557.1,0.27,0.33,1.28,0.04,0.02,0.87,181.84,-0.77,5.4,0.58,7.42,275.9,275.9,18.51,13.017
2016-07-06,09:52:46,11.827,416.9,557.1,0.27,0.33,1.29,0.05,0.03,0.87,182.22,-0.78,5.4,0.58,7.42,275.9,275.9,18.517,13.022
2016-07-06,09:52:47,11.824,416.9,557.1,0.27,0.34,1.3,0.04,0.03,0.88,181.92,-0.77,5.3,0.58,7.42,275.9,275.9,18.536,13.036
2016-07-06,09:52:48,11.821,416.9,557.1,0.27,0.32,1.23,0.04,0.02,0.87,182.25,-0.78,5.3,0.57,7.42,275.9,275.9,18.552,13.047
2016-07-06,09:52:49,11.817,416.8,557.1,0.27,0.31,1.2,0.05,0.03,0.86,182.71,-0.78,5.3,0.57,7.42,275.9,275.9,18.569,13.059
2016-07-06,09:52:50,11.813,416.8,557.1,0.27,0.31,1.19,0.04,0.02,0.87,182.33,-0.78,5.2,0.57,7.42,275.9,275.9,18.587,13.072
2016-07-06,09:52:51,11.807,416.7,557.1,0.27,0.31,1.21,0.04,0.02,0.88,181.73,-0.77,5.2,0.56,7.42,275.9,275.9,18.607,13.086
2016-07-06,09:52:52,11.8,416.7,557.1,0.27,0.32,1.23,0.04,0.02,0.88,183.1,-0.79,5.2,0.56,7.42,275.9,275.9,19.902,13.996
2016-07-06,09:52:53,11.794,416.6,557.1,0.27,0.31,1.21,0.04,0.02,0.87,183.16,-0.79,5.2,0.56,7.42,275.9,275.9,19.893,13.99
2016-07-06,09:52:54,11.786,416.6,557.2,0.27,0.29,1.13,0.04,0.02,0.87,183.1,-0.79,5.1,0.55,7.42,275.9,275.9,19.896,13.992
2016-07-06,09:52:55,11.78,416.5,557.2,0.27,0.3,1.15,0.04,0.02,0.87,183.27,-0.79,5.1,0.55,7.42,275.9,275.9,19.905,13.999
2016-07-06,09:52:56,11.771,416.4,557.2,0.27,0.28,1.08,0.04,0.02,0.88,183.76,-0.79,5,0.54,7.42,275.9,275.9,19.991,14.059
2016-07-06,09:52:57,11.763,416.4,557.3,0.27,0.27,1.05,0.04,0.03,0.88,184.25,-0.8,5,0.54,7.42,275.9,275.9,20.198,14.204
2016-07-06,09:52:58,11.753,416.3,557.3,0.27,0.27,1.05,0.04,0.02,0.89,185.34,-0.81,4.9,0.53,7.42,275.9,275.9,20.334,14.3
2016-07-06,09:52:59,11.746,416.2,557.3,0.27,0.29,1.12,0.04,0.02,0.89,187.25,-0.84,4.9,0.53,7.42,275.9,275.9,20.406,14.35
2016-07-06,09:53:00,11.738,416.2,557.3,0.27,0.3,1.15,0.04,0.02,0.89,187.38,-0.84,4.8,0.52,7.42,275.9,275.9,20.447,14.379
2016-07-06,09:53:01,11.731,416.1,557.3,0.27,0.3,1.16,0.03,0.01,0.89,186.76,-0.83,4.8,0.51,7.41,275.9,275.9,20.482,14.404
2016-07-06,09:53:02,11.714,416,557.4,0.27,0.29,1.11,0.03,0.01,0.89,188.35,-0.85,4.7,0.51,7.41,275.9,275.9,20.522,14.432
2016-07-06,09:53:03,11.693,415.7,557.4,0.27,0.28,1.08,0.03,0.01,0.92,189.99,-0.87,4.6,0.5,7.41,276,276,20.605,14.49
2016-07-06,09:53:04,11.671,415.5,557.4,0.27,0.27,1.05,0.04,0.02,0.94,190.97,-0.88,4.6,0.49,7.41,276,276,20.682,14.545
2016-07-06,09:53:05,11.65,415.3,557.4,0.27,0.28,1.07,0.03,0.01,0.92,192.36,-0.9,4.5,0.49,7.41,275.9,275.9,20.757,14.597
2016-07-06,09:53:06,11.625,415,557.4,0.27,0.26,1,0.03,0.01,0.93,195.98,-0.94,4.5,0.49,7.41,275.9,275.9,20.806,14.632
2016-07-06,09:53:07,11.601,414.8,557.4,0.27,0.26,1.01,0.02,0,0.93,197.28,-0.96,4.5,0.49,7.41,275.9,275.9,20.848,14.662
2016-07-06,09:53:08,11.573,414.5,557.5,0.27,0.25,0.97,0.01,-0.01,0.94,198.9,-0.97,4.5,0.49,7.41,275.9,275.9,20.884,14.687
2016-07-06,09:53:09,11.542,414.2,557.5,0.27,0.25,0.97,0.02,0,0.98,200.43,-0.99,4.5,0.49,7.41,275.9,275.9,20.922,14.714
2016-07-06,09:53:10,11.507,413.8,557.5,0.27,0.22,0.86,0.02,0,0.99,204.21,-1.04,4.5,0.49,7.41,275.9,275.9,22.075,15.524
2016-07-06,09:53:11,11.465,413.4,557.5,0.27,0.21,0.82,0.02,0,1.01,207.08,-1.07,4.6,0.5,7.41,275.9,275.9,22.061,15.514
2016-07-06,09:53:12,11.428,413,557.5,0.27,0.2,0.76,0.02,0,1.02,207.28,-1.07,4.6,0.5,7.41,275.9,275.9,22.056,15.51
2016-07-06,09:53:13,11.385,412.6,557.5,0.27,0.2,0.76,0.02,0,1.03,208.36,-1.09,4.7,0.51,7.42,275.8,275.8,22.047,15.504
2016-07-06,09:53:14,11.349,412.2,557.6,0.27,0.19,0.74,0.02,0,1.07,210.55,-1.11,4.8,0.52,7.42,275.8,275.8,22.053,15.508
2016-07-06,09:53:15,11.318,411.9,557.5,0.27,0.18,0.7,0.02,0,1.08,211.97,-1.13,5,0.54,7.42,275.7,275.7,22.067,15.518
2016-07-06,09:53:16,11.286,411.5,557.6,0.27,0.17,0.65,0.01,-0.01,1.07,211.85,-1.13,5.1,0.55,7.42,275.7,275.7,22.138,15.568
2016-07-06,09:53:17,11.247,411.2,557.7,0.27,0.16,0.62,0.01,-0.01,1.07,212.38,-1.13,5.1,0.56,7.42,275.7,275.7,22.29,15.675
2016-07-06,09:53:18,11.215,410.8,557.7,0.27,0.15,0.58,0.01,-0.01,1.04,212.66,-1.14,5.2,0.57,7.42,275.6,275.6,22.43,15.773
2016-07-06,09:53:19,11.179,410.5,557.7,0.27,0.16,0.6,0,-0.02,1.04,213.15,-1.14,5.4,0.59,7.42,275.6,275.6,22.485,15.812
2016-07-06,09:53:20,11.149,410.2,557.7,0.27,0.15,0.59,0.01,-0.01,1.02,214.41,-1.16,5.4,0.59,7.42,275.5,275.5,22.52,15.836
2016-07-06,09:53:21,11.114,409.9,557.7,0.27,0.15,0.59,0.01,-0.01,1.01,214.92,-1.16,5.4,0.6,7.42,275.4,275.4,22.543,15.852
2016-07-06,09:53:22,11.088,409.5,557.7,0.27,0.14,0.56,0.01,-0.01,1.02,214.16,-1.16,5.5,0.6,7.42,275.3,275.3,22.563,15.867
2016-07-06,09:53:23,11.066,409.3,557.8,0.27,0.14,0.55,0.01,-0.01,0.98,212.5,-1.14,5.5,0.61,7.42,275.3,275.3,22.584,15.881
2016-07-06,09:53:24,11.05,409.2,557.8,0.27,0.14,0.53,0.01,-0.01,0.96,211.74,-1.13,5.5,0.61,7.42,275.2,275.2,22.596,15.89
2016-07-06,09:53:25,11.032,409,557.8,0.27,0.14,0.55,0.02,0,0.94,210.64,-1.11,5.5,0.61,7.42,275.1,275.1,22.605,15.896
2016-07-06,09:53:26,11.017,408.8,557.8,0.27,0.15,0.57,0.02,0,0.9,210.13,-1.11,5.5,0.61,7.42,275,275,22.611,15.9
2016-07-06,09:53:27,11,408.7,557.8,0.27,0.16,0.6,0.02,0,0.87,209.9,-1.1,5.5,0.61,7.42,274.9,274.9,22.618,15.905
2016-07-06,09:53:28,10.987,408.5,557.9,0.27,0.16,0.62,0.01,-0.01,0.86,208.98,-1.09,5.5,0.6,7.42,274.7,274.7,22.623,15.909
2016-07-06,09:53:29,10.981,408.5,557.9,0.27,0.16,0.64,0.01,-0.01,0.84,206.88,-1.07,5.4,0.6,7.42,274.7,274.7,22.63,15.913
2016-07-06,09:53:30,10.98,408.5,557.8,0.27,0.17,0.64,0.01,-0.01,0.86,206.08,-1.06,5.4,0.6,7.41,274.6,274.6,22.633,15.916
2016-07-06,09:53:31,10.976,408.4,557.8,0.27,0.17,0.67,0.01,-0.01,0.86,204.61,-1.04,5.3,0.59,7.41,274.4,274.4,22.636,15.918
2016-07-06,09:53:32,10.972,408.4,557.9,0.27,0.17,0.66,0.01,-0.01,0.85,204.6,-1.04,5.3,0.58,7.41,274.3,274.3,22.642,15.922
2016-07-06,09:53:33,10.965,408.3,557.9,0.27,0.18,0.68,0.01,-0.01,0.88,202.85,-1.02,5.3,0.58,7.41,274.2,274.2,22.657,15.932
2016-07-06,09:53:34,10.956,408.2,557.9,0.27,0.17,0.67,0.01,-0.01,0.88,201.07,-1,5.2,0.57,7.41,274.2,274.2,22.69,15.956
2016-07-06,09:53:35,10.946,408.2,557.9,0.27,0.17,0.66,0.01,-0.01,0.9,199.74,-0.98,5.2,0.57,7.41,274,274,22.726,15.981
2016-07-06,09:53:36,10.936,408.1,558,0.27,0.16,0.61,0.02,0,0.92,199.51,-0.98,5.1,0.56,7.41,273.9,273.9,22.754,16
2016-07-06,09:53:37,10.925,408,558,0.27,0.15,0.6,0.02,0,0.9,198.21,-0.97,5.1,0.56,7.41,273.8,273.8,22.778,16.018
2016-07-06,09:53:38,10.914,407.9,558.1,0.27,0.16,0.62,0.02,0,0.94,197.74,-0.96,5,0.55,7.41,273.7,273.7,22.815,16.043
2016-07-06,09:53:39,10.901,407.9,558.2,0.27,0.16,0.63,0.02,0,0.95,196.61,-0.95,4.9,0.54,7.41,273.6,273.6,22.823,16.049
2016-07-06,09:53:40,10.89,407.8,558.2,0.27,0.15,0.6,0.02,0,0.99,195.94,-0.94,4.8,0.53,7.41,273.5,273.5,22.846,16.065
2016-07-06,09:53:41,10.877,407.7,558.2,0.27,0.16,0.6,0.03,0.01,1.01,195.59,-0.94,4.8,0.53,7.41,273.4,273.4,22.864,16.078
2016-07-06,09:53:42,10.867,407.6,558.3,0.27,0.14,0.56,0.02,0,1.03,194.34,-0.92,4.7,0.52,7.41,273.2,273.2,22.88,16.089
2016-07-06,09:53:43,10.852,407.5,558.4,0.27,0.13,0.52,0.02,0,1.08,193.24,-0.91,4.6,0.51,7.41,273.1,273.1,22.9,16.103
2016-07-06,09:53:44,10.839,407.4,558.4,0.27,0.13,0.51,0.01,-0.01,1.11,191.53,-0.89,4.5,0.5,7.41,273,273,24.002,16.878
2016-07-06,09:53:45,10.826,407.3,558.5,0.27,0.14,0.53,0.02,0,1.15,190.03,-0.87,4.5,0.5,7.4,273,273,24.096,16.944
2016-07-06,09:53:46,10.818,407.3,558.6,0.27,0.14,0.54,0.02,0,1.22,188.06,-0.85,4.4,0.48,7.4,272.8,272.8,24.089,16.939
2016-07-06,09:53:47,10.813,407.3,558.6,0.27,0.15,0.58,0.02,0,1.24,185.59,-0.82,4.3,0.47,7.4,272.6,272.6,24.068,16.924
2016-07-06,09:53:48,10.806,407.2,558.7,0.27,0.15,0.59,0.02,0,1.29,183.21,-0.79,4.2,0.46,7.4,272.5,272.5,24.128,16.967
2016-07-06,09:53:49,10.796,407.2,558.8,0.27,0.14,0.56,0.02,0,1.34,181.38,-0.77,4.2,0.46,7.4,272.4,272.4,24.338,17.114
2016-07-06,09:53:50,10.782,407.2,559,0.27,0.14,0.56,0.02,0,1.41,178.55,-0.73,4.1,0.45,7.4,272.2,272.2,24.501,17.229
2016-07-06,09:53:51,10.771,407.2,559.1,0.27,0.14,0.56,0.03,0.01,1.52,176,-0.7,4,0.44,7.4,272.1,272.1,24.569,17.276
2016-07-06,09:53:52,10.761,407.1,559.2,0.27,0.15,0.57,0.03,0.01,1.6,174.29,-0.68,3.9,0.43,7.4,271.9,271.9,24.59,17.291
2016-07-06,09:53:53,10.752,407.1,559.3,0.27,0.15,0.59,0.03,0.01,1.62,172.09,-0.66,3.9,0.43,7.4,271.9,271.9,24.606,17.303
2016-07-06,09:53:54,10.741,407.1,559.5,0.27,0.16,0.63,0.02,0,1.7,170.23,-0.63,3.8,0.42,7.4,271.6,271.6,24.627,17.317
2016-07-06,09:53:55,10.722,407.1,559.7,0.27,0.16,0.63,0.03,0.01,1.75,167.78,-0.61,3.7,0.41,7.4,271.4,271.4,24.653,17.336
2016-07-06,09:53:56,10.691,406.9,559.9,0.27,0.15,0.57,0.03,0.01,1.83,164.29,-0.56,3.7,0.41,7.39,271.3,271.3,24.716,17.38
2016-07-06,09:53:57,10.665,406.7,560.1,0.27,0.14,0.53,0.02,0,1.91,161.16,-0.53,3.6,0.4,7.39,271.1,271.1,24.844,17.47
2016-07-06,09:53:58,10.633,406.6,560.3,0.27,0.13,0.51,0.02,0,1.97,158.11,-0.49,3.5,0.39,7.39,270.9,270.9,24.907,17.514
2016-07-06,09:53:59,10.605,406.4,560.5,0.27,0.12,0.48,0.02,0,2.04,154.42,-0.45,3.5,0.39,7.39,270.7,270.7,24.938,17.536
2016-07-06,09:54:00,10.574,406.2,560.7,0.27,0.13,0.5,0.02,0,2.05,152.07,-0.42,3.4,0.38,7.39,270.5,270.5,24.986,17.569
2016-07-06,09:54:01,10.548,406,560.8,0.27,0.13,0.49,0.03,0.01,2.13,148.33,-0.37,3.3,0.37,7.39,270.2,270.2,25.051,17.615
2016-07-06,09:54:02,10.521,405.9,560.9,0.27,0.13,0.5,0.03,0.01,2.21,144.59,-0.33,3.3,0.36,7.39,270,270,26.335,18.518
2016-07-06,09:54:03,10.497,405.6,561.1,0.27,0.13,0.52,0.03,0.02,2.27,141.08,-0.29,3.2,0.36,7.39,269.7,269.7,26.364,18.538
2016-07-06,09:54:04,10.469,405.4,561.2,0.27,0.13,0.49,0.03,0.02,2.3,138.47,-0.26,3.1,0.35,7.39,269.3,269.3,26.4,18.563
2016-07-06,09:54:05,10.443,405.2,561.3,0.27,0.11,0.44,0.03,0.01,2.32,135.44,-0.22,3,0.34,7.39,269,269,26.337,18.519
2016-07-06,09:54:06,10.412,405,561.4,0.27,0.1,0.4,0.03,0.02,2.32,132.27,-0.18,3,0.33,7.38,268.6,268.6,26.372,18.544
2016-07-06,09:54:07,10.385,404.8,561.6,0.27,0.11,0.44,0.04,0.02,2.35,129.69,-0.15,2.9,0.32,7.38,268.1,268.1,26.394,18.559
2016-07-06,09:54:08,10.367,404.6,561.6,0.27,0.13,0.5,0.04,0.02,2.38,127.03,-0.12,2.8,0.32,7.38,267.6,267.6,26.425,18.581
2016-07-06,09:54:09,10.359,404.5,561.6,0.27,0.13,0.49,0.03,0.01,2.41,124.69,-0.09,2.8,0.31,7.38,267.1,267.1,26.518,18.646
2016-07-06,09:54:10,10.35,404.5,561.6,0.27,0.13,0.51,0.03,0.01,2.42,122.17,-0.06,2.7,0.3,7.38,266.6,266.6,26.63,18.725
2016-07-06,09:54:11,10.343,404.4,561.6,0.27,0.13,0.52,0.03,0.01,2.42,119.97,-0.04,2.7,0.3,7.38,266.1,266.1,26.709,18.781
2016-07-06,09:54:12,10.337,404.3,561.6,0.27,0.13,0.5,0.03,0.02,2.42,118.09,-0.02,2.6,0.29,7.38,265.5,265.5,26.762,18.818
2016-07-06,09:54:13,10.331,404.3,561.6,0.27,0.12,0.46,0.04,0.02,2.44,116.39,0,2.6,0.29,7.38,264.9,264.9,26.806,18.848
2016-07-06,09:54:14,10.324,404.2,561.6,0.27,0.1,0.37,0.04,0.02,2.42,115.11,0.02,2.5,0.28,7.38,264.2,264.2,26.833,18.867
2016-07-06,09:54:15,10.322,404.2,561.6,0.27,0.1,0.4,0.04,0.02,2.43,114.09,0.03,2.5,0.28,7.38,263.5,263.5,26.857,18.884
2016-07-06,09:54:16,10.32,404.1,561.6,0.27,0.11,0.43,0.04,0.02,2.44,114.99,0.02,2.4,0.27,7.38,262.8,262.8,26.899,18.914
2016-07-06,09:54:17,10.319,404.1,561.6,0.27,0.12,0.45,0.04,0.02,2.45,114.39,0.03,2.4,0.27,7.38,262.1,262.1,26.979,18.97
2016-07-06,09:54:18,10.317,404.1,561.6,0.27,0.12,0.46,0.04,0.02,2.43,113.09,0.04,2.4,0.26,7.38,261.3,261.3,27.041,19.014
2016-07-06,09:54:19,10.315,404.1,561.6,0.27,0.11,0.44,0.03,0.01,2.44,112.58,0.05,2.3,0.26,7.37,260.5,260.5,27.094,19.051
2016-07-06,09:54:20,10.314,404,561.6,0.27,0.11,0.44,0.03,0.01,2.47,111.87,0.06,2.3,0.26,7.37,259.6,259.6,27.142,19.085
2016-07-06,09:54:21,10.313,404,561.5,0.27,0.12,0.45,0.04,0.02,2.46,111.12,0.07,2.3,0.25,7.37,258.8,258.8,27.189,19.118
2016-07-06,09:54:22,10.312,404,561.5,0.27,0.11,0.43,0.03,0.01,2.47,111.91,0.06,2.2,0.25,7.37,257.9,257.9,27.204,19.129
2016-07-06,09:54:23,10.31,404,561.5,0.27,0.12,0.47,0.03,0.01,2.47,111.79,0.06,2.2,0.25,7.37,257,257,27.257,19.165
2016-07-06,09:54:24,10.308,404,561.6,0.27,0.12,0.48,0.03,0.01,2.49,112.11,0.06,2.2,0.24,7.37,256.1,256.1,27.284,19.185
2016-07-06,09:54:25,10.305,404,561.6,0.27,0.14,0.52,0.03,0.02,2.51,111.95,0.06,2.2,0.24,7.37,255.2,255.2,27.304,19.199
2016-07-06,09:54:26,10.304,403.9,561.6,0.27,0.13,0.49,0.03,0.01,2.53,112.08,0.06,2.1,0.24,7.37,254.3,254.3,27.305,19.2
2016-07-12,09:50:00,24.264,502.7,509.8,0.25,0.23,0.87,0.08,0.07,3.4,361.61,-2.9,111.3,9.31,8.55,230,230,1.518,1.07
2016-07-12,09:50:01,24.258,502.7,510,0.25,0.29,1.11,0.11,0.09,3.18,395.23,-3.3,112,9.37,8.56,229.8,229.8,1.537,1.083
2016-07-12,09:50:02,24.252,502.8,510.1,0.25,0.36,1.39,0.12,0.1,2.95,454.15,-4,112.8,9.44,8.56,229.6,229.6,1.709,1.205
2016-07-12,09:50:03,24.251,502.8,510.1,0.25,0.42,1.64,0.13,0.12,2.7,488.49,-4.41,113.2,9.47,8.56,229.5,229.5,1.647,1.161
2016-07-12,09:50:04,24.251,502.9,510.1,0.25,0.49,1.91,0.14,0.13,2.52,527.83,-4.88,113.6,9.5,8.56,229.4,229.4,1.648,1.162
2016-07-12,09:50:05,24.25,502.9,510.2,0.25,0.57,2.2,0.16,0.14,2.54,541.84,-5.04,113.8,9.52,8.56,229.3,229.3,1.858,1.31
2016-07-12,09:50:06,24.25,502.9,510.2,0.25,0.62,2.39,0.18,0.16,2.57,580.47,-5.5,114,9.54,8.56,229.2,229.2,1.99,1.403
