"Year","Month","Day","Hour","Minute","Depth.m","Water.Temp.C","People","Instrument"
2008,7,19,20,0,"16",NA,"Miller",NA
2008,7,19,20,0,"17",NA,"Miller",NA
2008,7,19,20,0,"18",NA,"Miller",NA
2008,7,19,20,0,"19",NA,"Miller",NA
2008,7,19,20,0,"20",NA,"Miller",NA
2008,7,19,20,0,"21",NA,"Miller",NA
2008,7,21,12,40,"0",25.8,"Miller",NA
2008,7,21,12,40,"0.5",25.8,"Miller",NA
2008,7,21,12,40,"1",25.7,"Miller",NA
2008,7,21,12,40,"1.5",25.6,"Miller",NA
2008,7,21,12,40,"2",25.6,"Miller",NA
2008,7,21,12,40,"3",25.6,"Miller",NA
2008,7,21,12,40,"4",25.5,"Miller",NA
2008,7,21,12,40,"5",25.4,"Miller",NA
2008,7,21,12,40,"6",25.2,"Miller",NA
2008,7,21,12,40,"7",24.8,"Miller",NA
2008,7,21,12,40,"8",NA,"Miller",NA
2008,7,21,12,40,"9",NA,"Miller",NA
2008,7,21,12,40,"10",NA,"Miller",NA
2008,7,21,12,40,"11",NA,"Miller",NA
2008,7,21,12,40,"12",NA,"Miller",NA
2008,7,21,12,40,"13",NA,"Miller",NA
2008,7,21,12,40,"14",NA,"Miller",NA
2008,7,21,12,40,"15",NA,"Miller",NA
2008,7,21,12,40,"16",NA,"Miller",NA
2008,7,21,12,40,"17",NA,"Miller",NA
2008,7,21,12,40,"18",NA,"Miller",NA
2008,7,21,12,40,"19",NA,"Miller",NA
2008,7,21,12,40,"20",NA,"Miller",NA
2008,7,21,12,40,"21",NA,"Miller",NA
2008,7,23,12,40,"0",28.7,"Miller",NA
2008,7,23,12,40,"0.5",28.4,"Miller",NA
2008,7,23,12,40,"1",28.4,"Miller",NA
2008,7,23,12,40,"1.5",27.8,"Miller",NA
2008,7,23,12,40,"2",27.6,"Miller",NA
2008,7,23,12,40,"3",27.6,"Miller",NA
2008,7,23,12,40,"4",27.6,"Miller",NA
2008,7,23,12,40,"5",27.4,"Miller",NA
2008,7,23,12,40,"6",27.2,"Miller",NA
2008,7,23,12,40,"7",25.5,"Miller",NA
2008,7,23,12,40,"8",25.1,"Miller",NA
2008,7,23,12,40,"9",23.9,"Miller",NA
2008,7,23,12,40,"10",22.5,"Miller",NA
2008,7,23,12,40,"11",NA,"Miller",NA
2008,7,23,12,40,"12",19.2,"Miller",NA
2008,7,23,12,40,"13",NA,"Miller",NA
2008,7,23,12,40,"14",17.3,"Miller",NA
2008,7,23,12,40,"15",NA,"Miller",NA
2008,7,23,12,40,"16",16.2,"Miller",NA
2008,7,23,12,40,"17",NA,"Miller",NA
2008,7,23,12,40,"18",15.7,"Miller",NA
2008,7,23,12,40,"19",NA,"Miller",NA
2008,7,23,12,40,"20",15.4,"Miller",NA
2008,7,23,12,40,"21",NA,"Miller",NA
2008,7,30,12,10,"0",28.7,"Miller",NA
2008,7,30,12,10,"0.5",28.8,"Miller",NA
2008,7,30,12,10,"1",28.7,"Miller",NA
2008,7,30,12,10,"1.5",28.6,"Miller",NA
2008,7,30,12,10,"2",27.9,"Miller",NA
2008,7,30,12,10,"3",27.7,"Miller",NA
2008,7,30,12,10,"4",27.5,"Miller",NA
2008,7,30,12,10,"5",27.5,"Miller",NA
2008,7,30,12,10,"6",27.4,"Miller",NA
2008,7,30,12,10,"7",27.3,"Miller",NA
2008,7,30,12,10,"8",25.8,"Miller",NA
2008,7,30,12,10,"9",23.4,"Miller",NA
2008,7,30,12,10,"10",22.1,"Miller",NA
2008,7,30,12,10,"11",NA,"Miller",NA
2008,7,30,12,10,"12",19.9,"Miller",NA
2008,7,30,12,10,"13",NA,"Miller",NA
2008,7,30,12,10,"14",17.5,"Miller",NA
2008,7,30,12,10,"15",NA,"Miller",NA
2008,7,30,12,10,"16",16.7,"Miller",NA
2008,7,30,12,10,"17",NA,"Miller",NA
2008,7,30,12,10,"18",16,"Miller",NA
2008,7,30,12,10,"19",NA,"Miller",NA
2008,7,30,12,10,"20",15.4,"Miller",NA
2008,7,30,12,10,"21",NA,"Miller",NA
2008,8,5,12,4,"0",25.66,"Miller",NA
2008,8,5,12,4,"0.5",25.65,"Miller",NA
2008,8,5,12,4,"1",25.65,"Miller",NA
2008,8,5,12,4,"1.5",25.62,"Miller",NA
2008,8,5,12,4,"2",25.42,"Miller",NA
2008,8,5,12,4,"3",25.31,"Miller",NA
2008,8,5,12,4,"4",25.23,"Miller",NA
2008,8,5,12,4,"5",25.06,"Miller",NA
2008,8,5,12,4,"6",24.98,"Miller",NA
2008,8,5,12,4,"7",24.9,"Miller",NA
2008,8,5,12,4,"8",24.19,"Miller",NA
2008,8,5,12,4,"9",21.73,"Miller",NA
2008,8,5,12,4,"10",20.21,"Miller",NA
2008,8,5,12,4,"11",NA,"Miller",NA
2008,8,5,12,4,"12",18.27,"Miller",NA
2008,8,5,12,4,"13",NA,"Miller",NA
2008,8,5,12,4,"14",15.85,"Miller",NA
2008,8,5,12,4,"15",NA,"Miller",NA
2008,8,5,12,4,"16",13.89,"Miller",NA
2008,8,5,12,4,"17",NA,"Miller",NA
2008,8,5,12,4,"18",13,"Miller",NA
2008,8,5,12,4,"19",NA,"Miller",NA
2008,8,5,12,4,"20",12.43,"Miller",NA
2008,8,5,12,4,"21",NA,"Miller",NA
2008,8,13,12,30,"0",24.81,"Miller",NA
2008,8,13,12,30,"0.5",24.52,"Miller",NA
2008,8,13,12,30,"1",24.32,"Miller",NA
2008,8,13,12,30,"1.5",24.18,"Miller",NA
2008,8,13,12,30,"2",24.13,"Miller",NA
2008,8,13,12,30,"3",24.07,"Miller",NA
2008,8,13,12,30,"4",24.05,"Miller",NA
2008,8,13,12,30,"5",24.04,"Miller",NA
2008,8,13,12,30,"6",24.03,"Miller",NA
2008,8,13,12,30,"7",24,"Miller",NA
2008,8,13,12,30,"8",23.93,"Miller",NA
2008,8,13,12,30,"9",23.47,"Miller",NA
2008,8,13,12,30,"10",21.98,"Miller",NA
2008,8,13,12,30,"11",NA,"Miller",NA
2008,8,13,12,30,"12",17.68,"Miller",NA
2008,8,13,12,30,"13",NA,"Miller",NA
2008,8,13,12,30,"14",15.77,"Miller",NA
2008,8,13,12,30,"15",NA,"Miller",NA
2008,8,13,12,30,"16",14.6,"Miller",NA
2008,8,13,12,30,"17",NA,"Miller",NA
2008,8,13,12,30,"18",13.32,"Miller",NA
2008,8,13,12,30,"19",NA,"Miller",NA
2008,8,13,12,30,"20",12.7,"Miller",NA
2008,8,13,12,30,"21",NA,"Miller",NA
2008,8,20,11,45,"0",25.8,"Miller",NA
2008,8,20,11,45,"0.5",24.66,"Miller",NA
2008,8,20,11,45,"1",24.38,"Miller",NA
2008,8,20,11,45,"1.5",24.23,"Miller",NA
2008,8,20,11,45,"2",24.16,"Miller",NA
2008,8,20,11,45,"3",24.09,"Miller",NA
2008,8,20,11,45,"4",24.03,"Miller",NA
2008,8,20,11,45,"5",23.99,"Miller",NA
2008,8,20,11,45,"6",23.95,"Miller",NA
2008,8,20,11,45,"7",23.92,"Miller",NA
2008,8,20,11,45,"8",23.33,"Miller",NA
2008,8,20,11,45,"9",22.56,"Miller",NA
2008,8,20,11,45,"10",21.69,"Miller",NA
2008,8,20,11,45,"11",NA,"Miller",NA
2008,8,20,11,45,"12",18.75,"Miller",NA
2008,8,20,11,45,"13",NA,"Miller",NA
2008,8,20,11,45,"14",15.28,"Miller",NA
2008,8,20,11,45,"15",NA,"Miller",NA
2008,8,20,11,45,"16",14.07,"Miller",NA
2008,8,20,11,45,"17",NA,"Miller",NA
2008,8,20,11,45,"18",13.28,"Miller",NA
2008,8,20,11,45,"19",NA,"Miller",NA
2008,8,20,11,45,"20",12.58,"Miller",NA
2008,8,20,11,45,"21",NA,"Miller",NA
2008,8,27,11,36,"0",24.97,"Miller",NA
2008,8,27,11,36,"0.5",23.96,"Miller",NA
2008,8,27,11,36,"1",23.61,"Miller",NA
2008,8,27,11,36,"1.5",23.37,"Miller",NA
2008,8,27,11,36,"2",23.3,"Miller",NA
2008,8,27,11,36,"3",23.16,"Miller",NA
2008,8,27,11,36,"4",23.13,"Miller",NA
2008,8,27,11,36,"5",23.1,"Miller",NA
2008,8,27,11,36,"6",23.08,"Miller",NA
2008,8,27,11,36,"7",23.06,"Miller",NA
2008,8,27,11,36,"8",23.04,"Miller",NA
2008,8,27,11,36,"9",23.02,"Miller",NA
2008,8,27,11,36,"10",22.18,"Miller",NA
2008,8,27,11,36,"11",NA,"Miller",NA
2008,8,27,11,36,"12",17.44,"Miller",NA
2008,8,27,11,36,"13",NA,"Miller",NA
2008,8,27,11,36,"14",15.43,"Miller",NA
2008,8,27,11,36,"15",NA,"Miller",NA
2008,8,27,11,36,"16",14.06,"Miller",NA
2008,8,27,11,36,"17",NA,"Miller",NA
2008,8,27,11,36,"18",13.12,"Miller",NA
2008,8,27,11,36,"19",NA,"Miller",NA
2008,8,27,11,36,"20",12.5,"Miller",NA
2008,8,27,11,36,"21",NA,"Miller",NA
2008,9,5,12,0,"0",22.4,"Miller",NA
2008,9,5,12,0,"0.5",22.4,"Miller",NA
2008,9,5,12,0,"1",22.39,"Miller",NA
2008,9,5,12,0,"1.5",22.35,"Miller",NA
2008,9,5,12,0,"2",22.34,"Miller",NA
2008,9,5,12,0,"3",22.32,"Miller",NA
2008,9,5,12,0,"4",22.3,"Miller",NA
2008,9,5,12,0,"5",22.24,"Miller",NA
2008,9,5,12,0,"6",22.24,"Miller",NA
2008,9,5,12,0,"7",22.19,"Miller",NA
2008,9,5,12,0,"8",22.18,"Miller",NA
2008,9,5,12,0,"9",22.18,"Miller",NA
2008,9,5,12,0,"10",22.17,"Miller",NA
2008,9,5,12,0,"11",NA,"Miller",NA
2008,9,5,12,0,"12",18.63,"Miller",NA
2008,9,5,12,0,"13",NA,"Miller",NA
2008,9,5,12,0,"14",15.82,"Miller",NA
2008,9,5,12,0,"15",NA,"Miller",NA
2008,9,5,12,0,"16",13.87,"Miller",NA
2008,9,5,12,0,"17",NA,"Miller",NA
2008,9,5,12,0,"18",13.15,"Miller",NA
2008,9,5,12,0,"19",NA,"Miller",NA
2008,9,5,12,0,"20",12.8,"Miller",NA
2008,9,5,12,0,"21",NA,"Miller",NA
2008,9,12,12,0,"0",21.52,"Miller",NA
2008,9,12,12,0,"0.5",21.02,"Miller",NA
2008,9,12,12,0,"1",20.71,"Miller",NA
2008,9,12,12,0,"1.5",20.69,"Miller",NA
2008,9,12,12,0,"2",20.69,"Miller",NA
2008,9,12,12,0,"3",20.66,"Miller",NA
2008,9,12,12,0,"4",20.63,"Miller",NA
2008,9,12,12,0,"5",20.56,"Miller",NA
2008,9,12,12,0,"6",20.55,"Miller",NA
2008,9,12,12,0,"7",20.54,"Miller",NA
2008,9,12,12,0,"8",20.54,"Miller",NA
2008,9,12,12,0,"9",20.53,"Miller",NA
2008,9,12,12,0,"10",20.5,"Miller",NA
2008,9,12,12,0,"11",NA,"Miller",NA
2008,9,12,12,0,"12",18.54,"Miller",NA
2008,9,12,12,0,"13",NA,"Miller",NA
2008,9,12,12,0,"14",15.07,"Miller",NA
2008,9,12,12,0,"15",NA,"Miller",NA
2008,9,12,12,0,"16",13.8,"Miller",NA
2008,9,12,12,0,"17",NA,"Miller",NA
2008,9,12,12,0,"18",13.13,"Miller",NA
2008,9,12,12,0,"19",NA,"Miller",NA
2008,9,12,12,0,"20",12.58,"Miller",NA
2008,9,12,12,0,"21",NA,"Miller",NA
2008,9,13,8,15,"0",20.66,"Miller",NA
2008,9,13,8,15,"0.5",20.66,"Miller",NA
2008,9,13,8,15,"1",20.66,"Miller",NA
2008,9,13,8,15,"1.5",20.67,"Miller",NA
2008,9,13,8,15,"2",20.67,"Miller",NA
2008,9,13,8,15,"3",NA,"Miller",NA
2008,9,13,8,15,"4",20.67,"Miller",NA
2008,9,13,8,15,"5",NA,"Miller",NA
2008,9,13,8,15,"6",20.66,"Miller",NA
2008,9,13,8,15,"7",NA,"Miller",NA
2008,9,13,8,15,"8",20.62,"Miller",NA
2008,9,13,8,15,"9",NA,"Miller",NA
2008,9,13,8,15,"10",20.48,"Miller",NA
2008,9,13,8,15,"11",NA,"Miller",NA
2008,9,13,8,15,"12",19.7,"Miller",NA
2008,9,13,8,15,"13",NA,"Miller",NA
2008,9,13,8,15,"14",15.31,"Miller",NA
2008,9,13,8,15,"15",NA,"Miller",NA
2008,9,13,8,15,"16",14.18,"Miller",NA
2008,9,13,8,15,"17",NA,"Miller",NA
2008,9,13,8,15,"18",13.6,"Miller",NA
2008,9,13,8,15,"19",NA,"Miller",NA
2008,9,13,8,15,"20",13.38,"Miller",NA
2008,9,13,8,15,"21",NA,"Miller",NA
2008,9,15,11,15,"0",20.07,"Miller",NA
2008,9,15,11,15,"0.5",20.09,"Miller",NA
2008,9,15,11,15,"1",20.1,"Miller",NA
2008,9,15,11,15,"1.5",20.09,"Miller",NA
2008,9,15,11,15,"2",20.08,"Miller",NA
2008,9,15,11,15,"3",20.08,"Miller",NA
2008,9,15,11,15,"4",20.08,"Miller",NA
2008,9,15,11,15,"5",20.07,"Miller",NA
2008,9,15,11,15,"6",20.07,"Miller",NA
2008,9,15,11,15,"7",20.07,"Miller",NA
2008,9,15,11,15,"8",20.07,"Miller",NA
2008,9,15,11,15,"9",20.07,"Miller",NA
2008,9,15,11,15,"10",20.05,"Miller",NA
2008,9,15,11,15,"11",NA,"Miller",NA
2008,9,15,11,15,"12",19.92,"Miller",NA
2008,9,15,11,15,"13",NA,"Miller",NA
2008,9,15,11,15,"14",14.82,"Miller",NA
2008,9,15,11,15,"15",NA,"Miller",NA
2008,9,15,11,15,"16",13.77,"Miller",NA
2008,9,15,11,15,"17",NA,"Miller",NA
2008,9,15,11,15,"18",13.18,"Miller",NA
2008,9,15,11,15,"19",NA,"Miller",NA
2008,9,15,11,15,"20",12.5,"Miller",NA
2008,9,15,11,15,"21",NA,"Miller",NA
2008,9,17,14,0,"0",20.89,"Miller",NA
2008,9,17,14,0,"0.5",20.85,"Miller",NA
2008,9,17,14,0,"1",20.73,"Miller",NA
2008,9,17,14,0,"1.5",20.48,"Miller",NA
2008,9,17,14,0,"2",20.11,"Miller",NA
2008,9,17,14,0,"3",19.77,"Miller",NA
2008,9,17,14,0,"4",19.74,"Miller",NA
2008,9,17,14,0,"5",19.7,"Miller",NA
2008,9,17,14,0,"6",19.69,"Miller",NA
2008,9,17,14,0,"7",19.64,"Miller",NA
2008,9,17,14,0,"8",19.62,"Miller",NA
2008,9,17,14,0,"9",19.61,"Miller",NA
2008,9,17,14,0,"10",19.6,"Miller",NA
2008,9,17,14,0,"11",NA,"Miller",NA
2008,9,17,14,0,"12",19.59,"Miller",NA
2008,9,17,14,0,"13",NA,"Miller",NA
2008,9,17,14,0,"14",15.08,"Miller",NA
2008,9,17,14,0,"15",NA,"Miller",NA
2008,9,17,14,0,"16",14.18,"Miller",NA
2008,9,17,14,0,"17",NA,"Miller",NA
2008,9,17,14,0,"18",13.15,"Miller",NA
2008,9,17,14,0,"19",NA,"Miller",NA
2008,9,17,14,0,"20",12.6,"Miller",NA
2008,9,17,14,0,"21",NA,"Miller",NA
2008,9,25,10,10,"0",20.62,"Miller",NA
2008,9,25,10,10,"0.5",20.59,"Miller",NA
2008,9,25,10,10,"1",20.55,"Miller",NA
2008,9,25,10,10,"1.5",20.53,"Miller",NA
2008,9,25,10,10,"2",20.51,"Miller",NA
2008,9,25,10,10,"3",20.49,"Miller",NA
2008,9,25,10,10,"4",20.47,"Miller",NA
2008,9,25,10,10,"5",20.45,"Miller",NA
2008,9,25,10,10,"6",20.41,"Miller",NA
2008,9,25,10,10,"7",20.33,"Miller",NA
2008,9,25,10,10,"8",20.23,"Miller",NA
2008,9,25,10,10,"9",20.07,"Miller",NA
2008,9,25,10,10,"10",19.78,"Miller",NA
2008,9,25,10,10,"11",NA,"Miller",NA
2008,9,25,10,10,"12",19.19,"Miller",NA
2008,9,25,10,10,"13",NA,"Miller",NA
2008,9,25,10,10,"14",15.92,"Miller",NA
2008,9,25,10,10,"15",NA,"Miller",NA
2008,9,25,10,10,"16",13.99,"Miller",NA
2008,9,25,10,10,"17",NA,"Miller",NA
2008,9,25,10,10,"18",13.11,"Miller",NA
2008,9,25,10,10,"19",NA,"Miller",NA
2008,9,25,10,10,"20",12.44,"Miller",NA
2008,9,25,10,10,"21",NA,"Miller",NA
2008,10,2,11,30,"0",18.07,"Miller",NA
2008,10,2,11,30,"0.5",18.07,"Miller",NA
2008,10,2,11,30,"1",18.07,"Miller",NA
2008,10,2,11,30,"1.5",18.07,"Miller",NA
2008,10,2,11,30,"2",18.08,"Miller",NA
2008,10,2,11,30,"3",18.07,"Miller",NA
2008,10,2,11,30,"4",18.07,"Miller",NA
2008,10,2,11,30,"5",18.05,"Miller",NA
2008,10,2,11,30,"6",18.06,"Miller",NA
2008,10,2,11,30,"7",18.06,"Miller",NA
2008,10,2,11,30,"8",18.06,"Miller",NA
2008,10,2,11,30,"9",18.06,"Miller",NA
2008,10,2,11,30,"10",18.06,"Miller",NA
2008,10,2,11,30,"11",NA,"Miller",NA
2008,10,2,11,30,"12",18.04,"Miller",NA
2008,10,2,11,30,"13",NA,"Miller",NA
2008,10,2,11,30,"14",18.01,"Miller",NA
2008,10,2,11,30,"15",NA,"Miller",NA
2008,10,2,11,30,"16",17.98,"Miller",NA
2008,10,2,11,30,"17",NA,"Miller",NA
2008,10,2,11,30,"18",13.34,"Miller",NA
2008,10,2,11,30,"19",NA,"Miller",NA
2008,10,2,11,30,"20",12.79,"Miller",NA
2008,10,2,11,30,"21",NA,"Miller",NA
2008,10,8,11,0,"0",16.56,"Miller",NA
2008,10,8,11,0,"0.5",16.55,"Miller",NA
2008,10,8,11,0,"1",16.55,"Miller",NA
2008,10,8,11,0,"1.5",16.55,"Miller",NA
2008,10,8,11,0,"2",16.55,"Miller",NA
2008,10,8,11,0,"3",16.54,"Miller",NA
2008,10,8,11,0,"4",16.54,"Miller",NA
2008,10,8,11,0,"5",16.54,"Miller",NA
2008,10,8,11,0,"6",16.53,"Miller",NA
2008,10,8,11,0,"7",16.53,"Miller",NA
2008,10,8,11,0,"8",16.53,"Miller",NA
2008,10,8,11,0,"9",16.54,"Miller",NA
2008,10,8,11,0,"10",16.53,"Miller",NA
2008,10,8,11,0,"11",NA,"Miller",NA
2008,10,8,11,0,"12",16.53,"Miller",NA
2008,10,8,11,0,"13",NA,"Miller",NA
2008,10,8,11,0,"14",16.53,"Miller",NA
2008,10,8,11,0,"15",NA,"Miller",NA
2008,10,8,11,0,"16",16.5,"Miller",NA
2008,10,8,11,0,"17",NA,"Miller",NA
2008,10,8,11,0,"18",16.34,"Miller",NA
2008,10,8,11,0,"19",NA,"Miller",NA
2008,10,8,11,0,"20",14.34,"Miller",NA
2008,10,8,11,0,"21",NA,"Miller",NA
2008,10,17,10,55,"0",15.87,"Miller",NA
2008,10,17,10,55,"0.5",15.92,"Miller",NA
2008,10,17,10,55,"1",15.91,"Miller",NA
2008,10,17,10,55,"1.5",15.91,"Miller",NA
2008,10,17,10,55,"2",15.91,"Miller",NA
2008,10,17,10,55,"3",15.91,"Miller",NA
2008,10,17,10,55,"4",15.91,"Miller",NA
2008,10,17,10,55,"5",15.92,"Miller",NA
2008,10,17,10,55,"6",15.92,"Miller",NA
2008,10,17,10,55,"7",15.92,"Miller",NA
2008,10,17,10,55,"8",15.92,"Miller",NA
2008,10,17,10,55,"9",15.92,"Miller",NA
2008,10,17,10,55,"10",15.92,"Miller",NA
2008,10,17,10,55,"11",NA,"Miller",NA
2008,10,17,10,55,"12",15.92,"Miller",NA
2008,10,17,10,55,"13",NA,"Miller",NA
2008,10,17,10,55,"14",15.91,"Miller",NA
2008,10,17,10,55,"15",NA,"Miller",NA
2008,10,17,10,55,"16",15.89,"Miller",NA
2008,10,17,10,55,"17",NA,"Miller",NA
2008,10,17,10,55,"18",13.87,"Miller",NA
2008,10,17,10,55,"19",NA,"Miller",NA
2008,10,17,10,55,"20",12.96,"Miller",NA
2008,10,17,10,55,"21",NA,"Miller",NA
2008,10,23,11,45,"0",14.03,"Miller",NA
2008,10,23,11,45,"0.5",14.04,"Miller",NA
2008,10,23,11,45,"1",14.04,"Miller",NA
2008,10,23,11,45,"1.5",14.04,"Miller",NA
2008,10,23,11,45,"2",14.04,"Miller",NA
2008,10,23,11,45,"3",14.04,"Miller",NA
2008,10,23,11,45,"4",14.04,"Miller",NA
2008,10,23,11,45,"5",14.04,"Miller",NA
2008,10,23,11,45,"6",14.04,"Miller",NA
2008,10,23,11,45,"7",14.04,"Miller",NA
2008,10,23,11,45,"8",14.04,"Miller",NA
2008,10,23,11,45,"9",14.04,"Miller",NA
2008,10,23,11,45,"10",14.04,"Miller",NA
2008,10,23,11,45,"11",NA,"Miller",NA
2008,10,23,11,45,"12",14.02,"Miller",NA
2008,10,23,11,45,"13",NA,"Miller",NA
2008,10,23,11,45,"14",14.01,"Miller",NA
2008,10,23,11,45,"15",NA,"Miller",NA
2008,10,23,11,45,"16",13.99,"Miller",NA
2008,10,23,11,45,"17",NA,"Miller",NA
2008,10,23,11,45,"18",13.97,"Miller",NA
2008,10,23,11,45,"19",NA,"Miller",NA
2008,10,23,11,45,"20",13.93,"Miller",NA
2008,10,23,11,45,"21",NA,"Miller",NA
2009,4,10,0,0,"0",3.84,"Beversdorf",NA
2009,4,10,0,0,"0.5",3.83,"Beversdorf",NA
2009,4,10,0,0,"1",3.83,"Beversdorf",NA
2009,4,10,0,0,"1.5",3.82,"Beversdorf",NA
2009,4,10,0,0,"2",3.83,"Beversdorf",NA
2009,4,10,0,0,"3",3.82,"Beversdorf",NA
2009,4,10,0,0,"4",3.82,"Beversdorf",NA
2009,4,10,0,0,"5",3.83,"Beversdorf",NA
2009,4,10,0,0,"6",3.84,"Beversdorf",NA
2009,4,10,0,0,"7",3.88,"Beversdorf",NA
2009,4,10,0,0,"8",3.84,"Beversdorf",NA
2009,4,10,0,0,"9",3.84,"Beversdorf",NA
2009,4,10,0,0,"10",3.85,"Beversdorf",NA
2009,4,10,0,0,"11",3.85,"Beversdorf",NA
2009,4,10,0,0,"12",3.86,"Beversdorf",NA
2009,4,10,0,0,"13",3.86,"Beversdorf",NA
2009,4,10,0,0,"14",3.86,"Beversdorf",NA
2009,4,10,0,0,"15",3.86,"Beversdorf",NA
2009,4,10,0,0,"16",3.86,"Beversdorf",NA
2009,4,10,0,0,"17",3.88,"Beversdorf",NA
2009,4,10,0,0,"18",3.88,"Beversdorf",NA
2009,4,10,0,0,"19",3.88,"Beversdorf",NA
2009,4,10,0,0,"20",3.89,"Beversdorf",NA
2009,4,10,0,0,"21",NA,"Beversdorf",NA
2009,4,18,0,0,"0",10.4,"Beversdorf",NA
2009,4,18,0,0,"0.5",9.3,"Beversdorf",NA
2009,4,18,0,0,"1",7.3,"Beversdorf",NA
2009,4,18,0,0,"1.5",6.8,"Beversdorf",NA
2009,4,18,0,0,"2",6.5,"Beversdorf",NA
2009,4,18,0,0,"3",6.2,"Beversdorf",NA
2009,4,18,0,0,"4",5.8,"Beversdorf",NA
2009,4,18,0,0,"5",5.6,"Beversdorf",NA
2009,4,18,0,0,"6",5.5,"Beversdorf",NA
2009,4,18,0,0,"7",5.3,"Beversdorf",NA
2009,4,18,0,0,"8",5.2,"Beversdorf",NA
2009,4,18,0,0,"9",5.1,"Beversdorf",NA
2009,4,18,0,0,"10",5,"Beversdorf",NA
2009,4,18,0,0,"11",4.95,"Beversdorf",NA
2009,4,18,0,0,"12",4.9,"Beversdorf",NA
2009,4,18,0,0,"13",4.85,"Beversdorf",NA
2009,4,18,0,0,"14",4.8,"Beversdorf",NA
2009,4,18,0,0,"15",4.8,"Beversdorf",NA
2009,4,18,0,0,"16",4.8,"Beversdorf",NA
2009,4,18,0,0,"17",4.8,"Beversdorf",NA
2009,4,18,0,0,"18",4.8,"Beversdorf",NA
2009,4,18,0,0,"19",4.8,"Beversdorf",NA
2009,4,18,0,0,"20",4.8,"Beversdorf",NA
2009,4,18,0,0,"21",NA,"Beversdorf",NA
2009,4,23,0,0,"0",6.7,"Beversdorf",NA
2009,4,23,0,0,"0.5",6.7,"Beversdorf",NA
2009,4,23,0,0,"1",6.7,"Beversdorf",NA
2009,4,23,0,0,"1.5",6.65,"Beversdorf",NA
2009,4,23,0,0,"2",6.6,"Beversdorf",NA
2009,4,23,0,0,"3",6.6,"Beversdorf",NA
2009,4,23,0,0,"4",6.6,"Beversdorf",NA
2009,4,23,0,0,"5",6.5,"Beversdorf",NA
2009,4,23,0,0,"6",6.6,"Beversdorf",NA
2009,4,23,0,0,"7",6.6,"Beversdorf",NA
2009,4,23,0,0,"8",6.6,"Beversdorf",NA
2009,4,23,0,0,"9",6.6,"Beversdorf",NA
2009,4,23,0,0,"10",6.6,"Beversdorf",NA
2009,4,23,0,0,"11",6.6,"Beversdorf",NA
2009,4,23,0,0,"12",6.5,"Beversdorf",NA
2009,4,23,0,0,"13",6.5,"Beversdorf",NA
2009,4,23,0,0,"14",6.5,"Beversdorf",NA
2009,4,23,0,0,"15",6.5,"Beversdorf",NA
2009,4,23,0,0,"16",6.5,"Beversdorf",NA
2009,4,23,0,0,"17",6.5,"Beversdorf",NA
2009,4,23,0,0,"18",6.5,"Beversdorf",NA
2009,4,23,0,0,"19",6.5,"Beversdorf",NA
2009,4,23,0,0,"20",6.1,"Beversdorf",NA
2009,4,23,0,0,"21",NA,"Beversdorf",NA
2009,4,30,0,0,"0",8.5,"Beversdorf",NA
2009,4,30,0,0,"0.5",8.5,"Beversdorf",NA
2009,4,30,0,0,"1",8.4,"Beversdorf",NA
2009,4,30,0,0,"1.5",8.4,"Beversdorf",NA
2009,4,30,0,0,"2",8.4,"Beversdorf",NA
2009,4,30,0,0,"3",8.3,"Beversdorf",NA
2009,4,30,0,0,"4",8.3,"Beversdorf",NA
2009,4,30,0,0,"5",8.3,"Beversdorf",NA
2009,4,30,0,0,"6",8.2,"Beversdorf",NA
2009,4,30,0,0,"7",8.1,"Beversdorf",NA
2009,4,30,0,0,"8",8.1,"Beversdorf",NA
2009,4,30,0,0,"9",7.9,"Beversdorf",NA
2009,4,30,0,0,"10",7.9,"Beversdorf",NA
2009,4,30,0,0,"11",7.9,"Beversdorf",NA
2009,4,30,0,0,"12",7.8,"Beversdorf",NA
2009,4,30,0,0,"13",7.8,"Beversdorf",NA
2009,4,30,0,0,"14",7.7,"Beversdorf",NA
2009,4,30,0,0,"15",7.6,"Beversdorf",NA
2009,4,30,0,0,"16",7.6,"Beversdorf",NA
2009,4,30,0,0,"17",7.6,"Beversdorf",NA
2009,4,30,0,0,"18",7.2,"Beversdorf",NA
2009,4,30,0,0,"19",7.1,"Beversdorf",NA
2009,4,30,0,0,"20",7.1,"Beversdorf",NA
2009,4,30,0,0,"21",NA,"Beversdorf",NA
2009,5,8,0,0,"0",13.44,"Beversdorf",NA
2009,5,8,0,0,"0.5",12.39,"Beversdorf",NA
2009,5,8,0,0,"1",12.36,"Beversdorf",NA
2009,5,8,0,0,"1.5",12.24,"Beversdorf",NA
2009,5,8,0,0,"2",12.12,"Beversdorf",NA
2009,5,8,0,0,"3",11.84,"Beversdorf",NA
2009,5,8,0,0,"4",11.39,"Beversdorf",NA
2009,5,8,0,0,"5",11.02,"Beversdorf",NA
2009,5,8,0,0,"6",10.5,"Beversdorf",NA
2009,5,8,0,0,"7",10.08,"Beversdorf",NA
2009,5,8,0,0,"8",9.81,"Beversdorf",NA
2009,5,8,0,0,"9",9.72,"Beversdorf",NA
2009,5,8,0,0,"10",9.68,"Beversdorf",NA
2009,5,8,0,0,"11",9.66,"Beversdorf",NA
2009,5,8,0,0,"12",9.39,"Beversdorf",NA
