Year,Month,Day,Hour,Minute,Second,Depth.m,Temperature.C,Dissolved.Oxygen.mg.L,pH,Specific.Conductance.uS.cm,Barometer.kPA,Unit.ID
2017,7,11,12,16,48,20,11.5,0.35,7.39,580,98.04,Poseidon YSI Pro-Plus
2017,7,14,13,10,18,0,25.3,8.72,8.43,497.1,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,11,9,1,25.4,8.76,8.48,495.4,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,11,44,2,24.9,9.07,8.51,500,99.06,Poseidon YSI Pro-Plus
2017,7,14,13,12,23,3,25.4,8.7,8.51,495.9,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,13,10,4,25.1,8.54,8.51,499,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,13,44,5,25,8.31,8.51,500,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,14,45,6,24.8,8.38,8.51,502,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,15,33,7,23.8,8.81,8.53,513,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,16,29,8,20,3.22,7.96,560,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,17,17,9,19.3,2.29,7.81,563,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,18,7,10,17.9,0.76,7.58,567,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,19,4,11,17.4,0.47,7.4,568,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,19,52,12,16.2,0.28,7.43,570,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,20,37,13,14.2,0.34,7.41,572,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,21,10,14,13.8,0.36,7.38,573,99.08,Poseidon YSI Pro-Plus
2017,7,14,13,21,43,15,13.3,0.37,7.37,573,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,22,17,16,13,0.38,7.39,574,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,22,52,17,12.7,0.38,7.39,575,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,23,34,18,12.1,0.4,7.36,576,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,24,8,19,11.6,0.43,7.3,580,99.07,Poseidon YSI Pro-Plus
2017,7,14,13,24,53,20,11.5,0.45,7.16,581,99.07,Poseidon YSI Pro-Plus
2017,7,18,11,53,15,0,25.7,8.48,8.74,491.4,98.77,Poseidon YSI Pro-Plus
2017,7,18,11,53,51,1,25.6,8.46,8.78,491.7,98.77,Poseidon YSI Pro-Plus
2017,7,18,11,54,48,2,25.1,8.63,8.78,495.1,98.77,Poseidon YSI Pro-Plus
2017,7,18,11,56,24,3,24,9.05,8.77,506,98.76,Poseidon YSI Pro-Plus
2017,7,18,11,57,13,4,23.9,8.35,8.71,507,98.76,Poseidon YSI Pro-Plus
2017,7,18,11,57,57,5,23.8,8.51,8.73,507,98.77,Poseidon YSI Pro-Plus
2017,7,18,11,58,51,6,23.8,8.81,8.73,507,98.77,Poseidon YSI Pro-Plus
2017,7,18,12,0,6,7,23.1,5.87,8.48,522,98.76,Poseidon YSI Pro-Plus
2017,7,18,12,1,8,8,20.9,1.81,7.97,556,98.77,Poseidon YSI Pro-Plus
2017,7,18,12,2,33,9,19.6,1.07,7.75,562,98.76,Poseidon YSI Pro-Plus
2017,7,18,12,4,7,10,18.8,0.39,7.65,565,98.76,Poseidon YSI Pro-Plus
2017,7,18,12,5,15,11,16.7,0.2,7.52,569,98.76,Poseidon YSI Pro-Plus
2017,7,18,12,5,57,12,15.3,0.26,7.54,571,98.75,Poseidon YSI Pro-Plus
2017,7,18,12,6,43,13,14.3,0.26,7.48,572,98.75,Poseidon YSI Pro-Plus
2017,7,18,12,7,45,14,13.8,0.27,7.44,573,98.75,Poseidon YSI Pro-Plus
2017,7,18,12,8,38,15,13.3,0.28,7.44,573,98.74,Poseidon YSI Pro-Plus
2017,7,18,12,9,39,16,12.7,0.3,7.43,575,98.75,Poseidon YSI Pro-Plus
2017,7,18,12,10,44,17,12.3,0.33,7.43,577,98.74,Poseidon YSI Pro-Plus
2017,7,18,12,11,45,18,12,0.33,7.43,578,98.75,Poseidon YSI Pro-Plus
2017,7,18,12,12,37,19,11.9,0.35,7.38,582,98.73,Poseidon YSI Pro-Plus
2017,7,18,12,13,24,20,11.8,0.34,7.31,582,98.74,Poseidon YSI Pro-Plus
2017,7,24,11,31,16,0,24.8,8.1,8.51,495.3,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,32,13,1,24.8,8.04,8.58,495.4,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,32,31,2,24.8,7.99,8.61,495.5,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,33,2,3,24.8,8,8.64,495.6,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,33,32,4,24.8,7.97,8.65,495.9,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,34,39,5,24.7,7.94,8.67,496.7,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,35,8,6,24.7,7.93,8.66,496.6,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,35,43,7,24.5,7.09,8.6,500,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,36,32,8,21.4,0.49,7.85,547,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,37,5,9,20,0.23,7.74,559,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,37,42,10,18.6,0.22,7.69,565,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,38,14,11,17.9,0.23,7.61,567,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,38,57,12,16.3,0.27,7.53,571,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,39,42,13,15,0.28,7.51,572,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,40,19,14,14.4,0.3,7.42,573,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,41,13,15,14.2,0.29,7.39,574,98.77,Poseidon YSI Pro-Plus
2017,7,24,11,42,12,16,13.2,0.33,7.41,575,98.79,Poseidon YSI Pro-Plus
2017,7,24,11,42,58,17,13,0.33,7.42,575,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,43,34,18,12.7,0.39,7.35,577,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,44,36,19,12.3,0.32,7.45,580,98.78,Poseidon YSI Pro-Plus
2017,7,24,11,45,17,20,12,0.33,7.33,581,98.78,Poseidon YSI Pro-Plus
2017,7,27,11,49,0,0,24.7,9.09,8.64,491.3,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,49,32,1,24.7,9,8.71,491.2,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,50,33,2,24.5,8.84,8.73,491.9,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,50,51,3,24.4,8.78,8.72,492.2,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,51,27,4,24.3,8.28,8.7,493.8,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,52,20,5,24.2,8.02,8.68,494.4,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,53,30,6,24.2,7.81,8.66,494.8,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,54,3,7,23.6,4.78,8.37,511,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,55,5,8,21,0.23,7.78,552,98.51,Poseidon YSI Pro-Plus
2017,7,27,11,55,42,9,18.7,0.24,7.68,565,98.51,Poseidon YSI Pro-Plus
2017,7,27,11,56,18,10,17.7,0.24,7.57,567,98.51,Poseidon YSI Pro-Plus
2017,7,27,11,56,55,11,17,0.24,7.57,569,98.51,Poseidon YSI Pro-Plus
2017,7,27,11,57,31,12,16.1,0.28,7.48,571,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,58,14,13,15,0.29,7.49,573,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,58,51,14,13.8,0.35,7.42,574,98.52,Poseidon YSI Pro-Plus
2017,7,27,11,59,25,15,13.3,0.37,7.39,576,98.53,Poseidon YSI Pro-Plus
2017,7,27,11,59,59,16,12.7,0.39,7.38,579,98.52,Poseidon YSI Pro-Plus
2017,7,27,12,0,29,17,12.2,0.39,7.39,582,98.52,Poseidon YSI Pro-Plus
2017,7,27,12,1,5,18,12.1,0.4,7.4,584,98.53,Poseidon YSI Pro-Plus
2017,7,27,12,1,38,19,11.9,0.42,7.27,585,98.52,Poseidon YSI Pro-Plus
2017,7,27,12,2,12,20,11.8,0.42,7.3,586,98.53,Poseidon YSI Pro-Plus
2017,8,1,11,52,49,0,25.6,9.45,8.64,485,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,53,24,1,25.6,9.53,8.66,485.1,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,54,1,2,25.5,9.51,8.7,485.2,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,54,42,3,25,9.11,8.7,486.3,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,55,19,4,24.8,8.88,8.7,487,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,55,53,5,24.7,8.75,8.71,487.2,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,56,42,6,24.6,8.65,8.7,487.4,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,57,19,7,24.3,7.01,8.57,495.1,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,58,26,8,23.1,0.98,7.97,521,98.76,Poseidon YSI Pro-Plus
2017,8,1,11,59,33,9,21.6,0.18,7.78,544,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,0,9,10,18.6,0.23,7.69,565,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,0,49,11,17.4,0.24,7.59,568,98.76,Poseidon YSI Pro-Plus
2017,8,1,12,1,28,12,16.1,0.26,7.5,571,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,2,8,13,14.9,0.3,7.45,574,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,2,49,14,13.8,0.32,7.42,575,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,3,29,15,13.1,0.36,7.36,576,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,4,37,16,12.8,0.37,7.36,578,98.74,Poseidon YSI Pro-Plus
2017,8,1,12,5,15,17,12.4,0.39,7.36,581,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,6,0,18,12.1,0.38,7.38,583,98.74,Poseidon YSI Pro-Plus
2017,8,1,12,6,34,19,11.8,0.4,7.29,587,98.75,Poseidon YSI Pro-Plus
2017,8,1,12,7,14,20,11.8,0.4,7.25,589,98.75,Poseidon YSI Pro-Plus
2017,8,5,12,15,28,0,23.4,7.47,8.55,492.2,98.66,Poseidon YSI Pro-Plus
2017,8,5,12,16,10,1,23.4,7.35,8.57,492.2,98.67,Poseidon YSI Pro-Plus
2017,8,5,12,17,7,2,23.2,6.97,8.56,492.6,98.66,Poseidon YSI Pro-Plus
2017,8,5,12,17,51,3,23,6.54,8.52,495.1,98.66,Poseidon YSI Pro-Plus
2017,8,5,12,18,51,4,23,6.37,8.5,495.6,98.64,Poseidon YSI Pro-Plus
2017,8,5,12,19,26,5,23,6.34,8.5,496,98.65,Poseidon YSI Pro-Plus
2017,8,5,12,20,3,6,23,6.33,8.51,496.2,98.64,Poseidon YSI Pro-Plus
2017,8,5,12,20,41,7,23,6.3,8.51,496.5,98.65,Poseidon YSI Pro-Plus
2017,8,5,12,21,22,8,22.9,6.12,8.5,496.5,98.66,Poseidon YSI Pro-Plus
2017,8,5,12,21,56,9,22.8,6.41,8.53,497.4,98.65,Poseidon YSI Pro-Plus
2017,8,5,12,23,53,10,19.5,0.46,7.74,555,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,25,10,11,17,0.24,7.59,569,98.64,Poseidon YSI Pro-Plus
2017,8,5,12,26,4,12,16.1,0.27,7.52,571,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,26,53,13,15.4,0.28,7.51,574,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,27,40,14,14.5,0.3,7.49,575,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,28,25,15,13.7,0.33,7.45,576,98.62,Poseidon YSI Pro-Plus
2017,8,5,12,29,19,16,13.3,0.32,7.42,577,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,30,14,17,13,0.34,7.42,578,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,31,0,18,12.4,0.37,7.35,583,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,31,42,19,12.2,0.37,7.31,583,98.63,Poseidon YSI Pro-Plus
2017,8,5,12,32,21,20,11.9,0.38,7.34,587,98.63,Poseidon YSI Pro-Plus
2017,8,8,11,51,16,0,23.2,8.38,8.46,489.4,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,52,50,1,23.2,8.41,8.48,489.7,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,53,39,2,23.1,8.42,8.47,489.7,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,54,31,3,23.1,8.26,8.47,489.8,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,55,27,4,23.1,8.19,8.48,489.6,99.14,Poseidon YSI Pro-Plus
2017,8,8,11,56,15,5,22.9,7.81,8.47,490.2,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,57,6,6,22.9,7.59,8.46,490.5,99.14,Poseidon YSI Pro-Plus
2017,8,8,11,57,58,7,22.7,6.37,8.36,495.1,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,58,51,8,22.4,5.2,8.24,503,99.15,Poseidon YSI Pro-Plus
2017,8,8,11,59,44,9,21.9,3.78,8.09,514,99.15,Poseidon YSI Pro-Plus
2017,8,8,12,0,56,10,20.5,0.5,7.69,540,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,1,53,11,19.1,0.19,7.61,552,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,2,41,12,17.1,0.23,7.54,562,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,3,21,13,15,0.28,7.48,570,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,3,59,14,14.3,0.31,7.44,571,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,4,48,15,13.8,0.32,7.4,572,99.13,Poseidon YSI Pro-Plus
2017,8,8,12,5,32,16,13.1,0.35,7.35,575,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,6,13,17,12.7,0.37,7.32,577,99.14,Poseidon YSI Pro-Plus
2017,8,8,12,6,51,18,12.2,0.39,7.3,581,99.13,Poseidon YSI Pro-Plus
2017,8,8,12,7,26,19,12,0.4,7.26,582,99.13,Poseidon YSI Pro-Plus
2017,8,8,12,8,4,20,11.7,0.42,7.23,588,99.13,Poseidon YSI Pro-Plus
2017,8,18,12,52,9,0,22.9,8.68,8.3,491.7,98.05,Poseidon YSI Pro-Plus
2017,8,18,12,53,57,1,22.9,8.52,8.34,491.7,98.05,Poseidon YSI Pro-Plus
2017,8,18,12,54,53,2,22.9,8.58,8.35,491.8,98.07,Poseidon YSI Pro-Plus
2017,8,18,12,55,51,3,22.9,8.57,8.38,491.8,98.06,Poseidon YSI Pro-Plus
2017,8,18,12,57,25,4,22.8,8.4,8.42,491.9,98.06,Poseidon YSI Pro-Plus
2017,8,18,12,58,15,5,22.7,8.25,8.41,492.3,98.06,Poseidon YSI Pro-Plus
2017,8,18,12,59,8,6,22.7,8.14,8.42,492.6,98.06,Poseidon YSI Pro-Plus
2017,8,18,13,0,27,7,22.6,7.96,8.42,493.5,98.06,Poseidon YSI Pro-Plus
2017,8,18,13,2,3,8,22.5,7.83,8.4,494.2,98.06,Poseidon YSI Pro-Plus
2017,8,18,13,3,2,9,22.5,7.66,8.4,495.2,98.06,Poseidon YSI Pro-Plus
2017,8,18,13,4,35,10,22.4,7.57,8.39,495.3,98.05,Poseidon YSI Pro-Plus
2017,8,18,13,6,1,11,22.4,7.5,8.38,495.4,98.05,Poseidon YSI Pro-Plus
2017,8,18,13,7,19,12,17,0.3,7.49,563,98.04,Poseidon YSI Pro-Plus
2017,8,18,13,8,5,13,15.5,0.32,7.41,569,98.04,Poseidon YSI Pro-Plus
2017,8,18,13,9,21,14,14.9,0.32,7.35,570,98.03,Poseidon YSI Pro-Plus
2017,8,18,13,10,38,15,14.4,0.34,7.31,573,98.03,Poseidon YSI Pro-Plus
2017,8,18,13,12,19,16,13.5,0.38,7.3,574,98.03,Poseidon YSI Pro-Plus
2017,8,18,13,14,46,17,12.9,0.4,7.29,577,98.03,Poseidon YSI Pro-Plus
2017,8,18,13,16,26,18,12.6,0.42,7.24,580,98.03,Poseidon YSI Pro-Plus
2017,8,18,13,18,4,19,12.4,0.42,7.23,582,98.04,Poseidon YSI Pro-Plus
2017,8,18,13,18,58,20,12.2,0.44,7.24,584,98.04,Poseidon YSI Pro-Plus
2017,8,24,13,30,43,0,23,9.1,8.52,463.9,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,31,44,1,23,9.06,8.53,491.7,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,33,9,2,22.8,9.11,8.53,491.2,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,34,7,3,22.6,8.84,8.51,491.5,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,34,49,4,22.5,8.65,8.5,491.9,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,35,39,5,22.5,8.52,8.49,492.1,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,36,35,6,22.5,8.41,8.49,492.4,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,37,33,7,22.4,7.89,8.45,495,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,38,42,8,22.3,7.72,8.44,496.7,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,40,23,9,22.2,7.77,8.45,497.5,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,41,54,10,21.8,6.15,8.31,505,98.97,Poseidon YSI Pro-Plus
2017,8,24,13,43,57,11,18.3,0.26,7.53,554,98.97,Poseidon YSI Pro-Plus
2017,8,24,13,45,19,12,16.5,0.29,7.41,566,98.99,Poseidon YSI Pro-Plus
2017,8,24,13,47,58,13,15.4,0.32,7.35,570,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,49,10,14,14.5,0.35,7.34,572,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,52,5,15,14,0.38,7.33,574,98.99,Poseidon YSI Pro-Plus
2017,8,24,13,53,30,16,13.3,0.42,7.3,577,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,54,49,17,12.9,0.44,7.28,580,98.98,Poseidon YSI Pro-Plus
2017,8,24,13,56,39,18,12.5,0.46,7.23,584,98.99,Poseidon YSI Pro-Plus
2017,8,24,13,58,19,19,12.1,0.5,7.18,592,98.99,Poseidon YSI Pro-Plus
2017,8,24,14,0,23,20,11.9,0.53,7.16,595,98.98,Poseidon YSI Pro-Plus
2017,8,30,11,48,47,0,22.2,10.11,8.47,495.7,98.8,Poseidon YSI Pro-Plus
2017,8,30,11,49,27,1,22.1,10.08,8.46,495.5,98.8,Poseidon YSI Pro-Plus
2017,8,30,11,50,22,2,21.7,10.14,8.45,495.1,98.79,Poseidon YSI Pro-Plus
2017,8,30,11,51,7,3,21.6,9.88,8.44,495.6,98.79,Poseidon YSI Pro-Plus
2017,8,30,11,51,50,4,21.6,9.6,8.42,496.1,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,52,29,5,21.6,9.36,8.43,496.3,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,53,5,6,21.6,9.2,8.44,496.5,98.79,Poseidon YSI Pro-Plus
2017,8,30,11,53,49,7,21.6,8.95,8.43,497,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,54,32,8,21.6,8.88,8.43,497,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,55,35,9,21.5,8.03,8.38,498.2,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,56,49,10,21.1,5.62,8.2,506,98.79,Poseidon YSI Pro-Plus
2017,8,30,11,58,1,11,20.2,0.33,7.66,530,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,58,51,12,17.2,0.35,7.44,564,98.78,Poseidon YSI Pro-Plus
2017,8,30,11,59,34,13,15.8,0.37,7.4,570,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,0,16,14,14.2,0.44,7.34,574,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,0,56,15,13.3,0.47,7.29,578,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,1,34,16,12.7,0.49,7.24,582,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,2,14,17,12.3,0.49,7.16,587,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,3,14,18,11.9,0.53,7.12,593,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,3,49,19,11.8,0.53,7.12,597,98.78,Poseidon YSI Pro-Plus
2017,8,30,12,4,28,20,11.7,0.52,7.11,601,98.78,Poseidon YSI Pro-Plus
2017,9,15,12,26,8,0,20.6,11.15,8.49,502,98.37,Poseidon YSI Pro-Plus
2017,9,15,12,27,30,1,20.6,11.17,8.46,502,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,29,45,2,20.4,11.13,8.47,502,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,31,29,3,20,10.59,8.47,503,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,32,37,4,19.4,9.91,8.43,504,98.37,Poseidon YSI Pro-Plus
2017,9,15,12,34,1,5,19.2,8.93,8.39,505,98.37,Poseidon YSI Pro-Plus
2017,9,15,12,37,49,6,19.1,8.71,8.39,505,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,38,42,7,19,7.76,8.34,506,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,40,2,8,18.9,7.33,8.31,508,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,41,13,9,18.9,7.24,8.31,509,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,42,30,10,18.8,6.6,8.26,511,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,44,12,11,18.7,6.63,8.27,511,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,45,22,12,18.6,7.06,8.31,507,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,48,57,13,16.7,0.33,7.44,568,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,50,22,14,15,0.39,7.32,576,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,53,12,15,13.8,0.44,7.26,580,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,54,14,16,13.1,0.47,7.22,585,98.37,Poseidon YSI Pro-Plus
2017,9,15,12,56,4,17,12.5,0.51,7.16,591,98.36,Poseidon YSI Pro-Plus
2017,9,15,12,58,7,18,12.3,0.54,7.14,594,98.38,Poseidon YSI Pro-Plus
2017,9,15,12,59,26,19,12.1,0.56,7.11,601,98.38,Poseidon YSI Pro-Plus
2017,9,15,13,0,50,20,11.8,0.59,7.08,604,98.38,Poseidon YSI Pro-Plus
2017,9,22,12,20,53,0,22,9.5,8.44,247.6,98.57,Poseidon YSI Pro-Plus
2017,9,22,12,22,14,1,21.9,9.42,8.46,502,98.57,Poseidon YSI Pro-Plus
2017,9,22,12,23,36,2,21.8,9.21,8.45,502,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,24,28,3,21.3,9.36,8.44,503,98.57,Poseidon YSI Pro-Plus
2017,9,22,12,25,14,4,21,8.86,8.41,503,98.57,Poseidon YSI Pro-Plus
2017,9,22,12,26,18,5,20.9,8.56,8.39,504,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,28,20,6,20.7,7.99,8.4,505,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,29,49,7,20.3,7.41,8.36,507,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,31,46,8,19.5,6.04,8.26,509,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,33,50,9,19.1,4.83,8.16,512,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,35,13,10,18.7,4.53,8.1,513,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,36,24,11,18.2,2.18,7.87,522,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,37,27,12,18.1,1.83,7.83,524,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,38,40,13,17.4,0.32,7.64,534,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,39,52,14,15.6,0.36,7.37,568,98.59,Poseidon YSI Pro-Plus
2017,9,22,12,41,8,15,13.8,0.43,7.25,583,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,42,1,16,13,0.46,7.19,589,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,43,6,17,12.7,0.47,7.13,593,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,43,57,18,12.4,0.49,7.12,598,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,44,50,19,12.1,0.52,7.09,602,98.58,Poseidon YSI Pro-Plus
2017,9,22,12,46,22,20,11.9,0.51,7.08,607,98.58,Poseidon YSI Pro-Plus
2017,10,4,12,33,51,0,19.6,7.11,8.31,508,99.5,Poseidon YSI Pro-Plus
2017,10,4,12,36,2,1,19.6,7.14,8.3,508,99.5,Poseidon YSI Pro-Plus
2017,10,4,12,38,1,2,19.6,7.04,8.3,508,99.49,Poseidon YSI Pro-Plus
2017,10,4,12,40,24,3,19.5,7.1,8.32,508,99.49,Poseidon YSI Pro-Plus
2017,10,4,12,41,30,4,19.4,7,8.32,508,99.48,Poseidon YSI Pro-Plus
2017,10,4,12,43,8,5,19.4,6.87,8.33,508,99.48,Poseidon YSI Pro-Plus
2017,10,4,12,44,40,6,19.3,6.69,8.33,508,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,46,21,7,19.3,6.7,8.33,508,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,47,48,8,19.3,6.59,8.34,509,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,50,18,9,19.3,6.5,8.32,509,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,52,5,10,19.3,6.47,8.33,509,99.46,Poseidon YSI Pro-Plus
2017,10,4,12,54,2,11,19.3,6.41,8.35,509,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,56,11,12,19.3,6.31,8.34,509,99.47,Poseidon YSI Pro-Plus
2017,10,4,12,59,52,13,17.5,0.31,7.66,535,99.47,Poseidon YSI Pro-Plus
2017,10,4,13,1,47,14,16.8,0.29,7.53,546,99.47,Poseidon YSI Pro-Plus
2017,10,4,13,4,53,15,14.8,0.37,7.33,576,99.47,Poseidon YSI Pro-Plus
2017,10,4,13,6,12,16,13.3,0.42,7.23,592,99.46,Poseidon YSI Pro-Plus
2017,10,4,13,7,46,17,12.3,0.47,7.17,609,99.45,Poseidon YSI Pro-Plus
2017,10,4,13,8,52,18,12.2,0.5,7.11,612,99.45,Poseidon YSI Pro-Plus
2017,10,4,13,10,10,19,11.9,0.5,7.08,616,99.45,Poseidon YSI Pro-Plus
2017,10,4,13,11,22,20,11.7,0.56,7.04,624,99.44,Poseidon YSI Pro-Plus
2017,10,13,12,47,48,0,17.7,7.13,8.11,516,98.84,Poseidon YSI Pro-Plus
2017,10,13,12,49,13,1,17.6,7.09,8.15,516,98.85,Poseidon YSI Pro-Plus
2017,10,13,12,50,3,2,17.5,6.97,8.15,516,98.84,Poseidon YSI Pro-Plus
2017,10,13,12,51,11,3,17.5,6.8,8.15,516,98.85,Poseidon YSI Pro-Plus
2017,10,13,12,52,13,4,17.4,6.71,8.14,516,98.85,Poseidon YSI Pro-Plus
2017,10,13,12,53,13,5,17.4,6.56,8.14,516,98.84,Poseidon YSI Pro-Plus
2017,10,13,12,54,32,6,17.4,6.42,8.13,517,98.84,Poseidon YSI Pro-Plus
2017,10,13,12,55,34,7,17.4,6.33,8.12,517,98.84,Poseidon YSI Pro-Plus
